2022-04-19 07:59:40 [restartedMain] INFO  c.b.s.CustomerbillservicessApplication logStarting (55) - Starting CustomerbillservicessApplication using Java 1.8.0_181 on LP-5CD151G8G4 with PID 18624 (C:\Users\anant.mishra\Documents\workspace-sts-3.9.9.RELEASE\customerbillservicess\target\classes started by anant.mishra in C:\Users\anant.mishra\Documents\workspace-sts-3.9.9.RELEASE\customerbillservicess)
2022-04-19 08:08:24 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener onApplicationEvent (63) - Condition evaluation unchanged
2022-04-19 08:08:25 [http-nio-9090-exec-4] INFO  o.s.api.AbstractOpenApiResource getOpenApi (359) - Init duration for springdoc-openapi is: 238 ms
2022-04-19 08:08:49 [http-nio-9090-exec-5] WARN  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver logException (208) - Resolved [org.springframework.web.bind.MethodArgumentNotValidException: Validation failed for argument [0] in public org.springframework.http.ResponseEntity<?> customer.bill.services.controller.CustomerBillController.saveCustomer(customer.bill.services.entity.Customer): [Field error in object 'customer' on field 'salary': rejected value [1.0000001E7]; codes [Max.customer.salary,Max.salary,Max.float,Max]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [customer.salary,salary]; arguments []; default message [salary],1000000]; default message [value can't be greater than 1000000]] ]
2022-04-19 08:09:00 [http-nio-9090-exec-6] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver logException (208) - Resolved [org.springframework.http.converter.HttpMessageNotReadableException: JSON parse error: Unexpected character ('}' (code 125)): was expecting double-quote to start field name; nested exception is com.fasterxml.jackson.databind.JsonMappingException: Unexpected character ('}' (code 125)): was expecting double-quote to start field name<EOL> at [Source: (org.springframework.util.StreamUtils$NonClosingInputStream); line: 10, column: 4] (through reference chain: customer.bill.services.entity.Customer["bill"])]
2022-04-19 08:09:11 [http-nio-9090-exec-7] WARN  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver logException (208) - Resolved [org.springframework.web.bind.MethodArgumentNotValidException: Validation failed for argument [0] in public org.springframework.http.ResponseEntity<?> customer.bill.services.controller.CustomerBillController.saveCustomer(customer.bill.services.entity.Customer): [Field error in object 'customer' on field 'salary': rejected value [1.0000001E7]; codes [Max.customer.salary,Max.salary,Max.float,Max]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [customer.salary,salary]; arguments []; default message [salary],1000000]; default message [value can't be greater than 1000000]] ]
2022-04-19 08:13:09 [Thread-16] INFO  o.s.c.n.e.s.EurekaServiceRegistry deregister (62) - Unregistering application CUSTOMER-BILL-SERVICE with eureka with status DOWN
2022-04-19 08:13:09 [Thread-16] INFO  c.netflix.discovery.DiscoveryClient notify (1352) - Saw local status change event StatusChangeEvent [timestamp=1650336189461, current=DOWN, previous=UP]
2022-04-19 08:13:09 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient register (873) - DiscoveryClient_CUSTOMER-BILL-SERVICE/LP-5CD151G8G4.HCLT.CORP.HCL.IN:customer-bill-service:9090: registering service...
2022-04-19 08:13:09 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient register (882) - DiscoveryClient_CUSTOMER-BILL-SERVICE/LP-5CD151G8G4.HCLT.CORP.HCL.IN:customer-bill-service:9090 - registration status: 204
2022-04-19 08:13:10 [Thread-16] INFO  c.netflix.discovery.DiscoveryClient shutdown (935) - Shutting down DiscoveryClient ...
2022-04-19 08:13:13 [Thread-16] INFO  c.netflix.discovery.DiscoveryClient unregister (971) - Unregistering ...
2022-04-19 08:13:13 [Thread-16] INFO  c.netflix.discovery.DiscoveryClient unregister (973) - DiscoveryClient_CUSTOMER-BILL-SERVICE/LP-5CD151G8G4.HCLT.CORP.HCL.IN:customer-bill-service:9090 - deregister  status: 200
2022-04-19 08:13:13 [Thread-16] INFO  c.netflix.discovery.DiscoveryClient shutdown (960) - Completed shut down of DiscoveryClient
2022-04-19 08:13:15 [restartedMain] INFO  c.b.s.CustomerbillservicessApplication logStarting (55) - Starting CustomerbillservicessApplication using Java 1.8.0_181 on LP-5CD151G8G4 with PID 18624 (C:\Users\anant.mishra\Documents\workspace-sts-3.9.9.RELEASE\customerbillservicess\target\classes started by anant.mishra in C:\Users\anant.mishra\Documents\workspace-sts-3.9.9.RELEASE\customerbillservicess)
2022-04-19 08:13:15 [restartedMain] DEBUG c.b.s.CustomerbillservicessApplication logStarting (56) - Running with Spring Boot v2.6.6, Spring v5.3.18
2022-04-19 08:13:15 [restartedMain] INFO  c.b.s.CustomerbillservicessApplication logStartupProfileInfo (640) - No active profile set, falling back to 1 default profile: "default"
2022-04-19 08:13:17 [restartedMain] INFO  o.s.cloud.context.scope.GenericScope setSerializationId (283) - BeanFactory id=fba56cf5-1c6e-37b8-9239-774f378ad0d6
2022-04-19 08:13:17 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker postProcessAfterInitialization (376) - Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-04-19 08:13:17 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker postProcessAfterInitialization (376) - Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-04-19 08:13:17 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker postProcessAfterInitialization (376) - Bean 'reactorDeferringLoadBalancerExchangeFilterFunction' of type [org.springframework.cloud.client.loadbalancer.reactive.DeferringLoadBalancerExchangeFilterFunction] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-04-19 08:13:20 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer initialize (108) - Tomcat initialized with port(s): 9090 (http)
2022-04-19 08:13:20 [restartedMain] INFO  o.a.catalina.core.StandardService log (173) - Starting service [Tomcat]
2022-04-19 08:13:20 [restartedMain] INFO  o.a.catalina.core.StandardEngine log (173) - Starting Servlet engine: [Apache Tomcat/9.0.60]
2022-04-19 08:13:22 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] log (173) - Initializing Spring embedded WebApplicationContext
2022-04-19 08:13:22 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext prepareWebApplicationContext (290) - Root WebApplicationContext: initialization completed in 6793 ms
2022-04-19 08:13:22 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer startServer (58) - LiveReload server is running on port 35729
2022-04-19 08:13:28 [restartedMain] INFO  o.s.c.n.e.c.DiscoveryClientOptionalArgsConfiguration restTemplateDiscoveryClientOptionalArgs (68) - Eureka HTTP Client uses RestTemplate.
2022-04-19 08:13:28 [restartedMain] WARN  o.s.c.l.c.LoadBalancerCacheAutoConfiguration$LoadBalancerCaffeineWarnLogger logWarning (82) - Spring Cloud LoadBalancer is currently working with the default cache. While this cache implementation is useful for development and tests, it's recommended to use Caffeine cache in production.You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath.
2022-04-19 08:13:28 [restartedMain] INFO  o.s.b.a.e.web.EndpointLinksResolver <init> (58) - Exposing 17 endpoint(s) beneath base path '/actuator'
2022-04-19 08:13:29 [restartedMain] INFO  o.s.c.n.eureka.InstanceInfoFactory create (67) - Setting initial instance status as: STARTING
2022-04-19 08:13:29 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient <init> (372) - Initializing Eureka in region us-east-1
2022-04-19 08:13:29 [restartedMain] INFO  c.n.d.s.r.aws.ConfigClusterResolver getClusterEndpoints (43) - Resolving eureka endpoints via configuration
2022-04-19 08:13:29 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient fetchRegistry (1007) - Disable delta property : false
2022-04-19 08:13:29 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient fetchRegistry (1008) - Single vip registry refresh property : null
2022-04-19 08:13:29 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient fetchRegistry (1009) - Force full registry fetch : false
2022-04-19 08:13:29 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient fetchRegistry (1010) - Application is null : false
2022-04-19 08:13:29 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient fetchRegistry (1011) - Registered Applications size is zero : true
2022-04-19 08:13:29 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient fetchRegistry (1013) - Application version is -1: true
2022-04-19 08:13:29 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient getAndStoreFullRegistry (1097) - Getting all instance registry info from the eureka server
2022-04-19 08:13:29 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient getAndStoreFullRegistry (1106) - The response status is 200
2022-04-19 08:13:29 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient initScheduledTasks (1321) - Starting heartbeat executor: renew interval is: 30
2022-04-19 08:13:29 [restartedMain] INFO  c.n.discovery.InstanceInfoReplicator <init> (60) - InstanceInfoReplicator onDemand update allowed rate per min is 4
2022-04-19 08:13:29 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient <init> (492) - Discovery Client initialized at timestamp 1650336209063 with initial instances count: 4
2022-04-19 08:13:29 [restartedMain] INFO  o.s.c.n.e.s.EurekaServiceRegistry register (41) - Registering application CUSTOMER-BILL-SERVICE with eureka with status UP
2022-04-19 08:13:29 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient notify (1352) - Saw local status change event StatusChangeEvent [timestamp=1650336209063, current=UP, previous=STARTING]
2022-04-19 08:13:29 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient register (873) - DiscoveryClient_CUSTOMER-BILL-SERVICE/LP-5CD151G8G4.HCLT.CORP.HCL.IN:customer-bill-service:9090: registering service...
2022-04-19 08:13:29 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer start (220) - Tomcat started on port(s): 9090 (http) with context path ''
2022-04-19 08:13:29 [restartedMain] INFO  o.s.c.n.e.s.EurekaAutoServiceRegistration onApplicationEvent (144) - Updating port to 9090
2022-04-19 08:13:29 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient register (882) - DiscoveryClient_CUSTOMER-BILL-SERVICE/LP-5CD151G8G4.HCLT.CORP.HCL.IN:customer-bill-service:9090 - registration status: 204
2022-04-19 08:13:31 [restartedMain] INFO  c.b.s.CustomerbillservicessApplication logStarted (61) - Started CustomerbillservicessApplication in 16.974 seconds (JVM running for 868.318)
2022-04-19 08:13:31 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener onApplicationEvent (63) - Condition evaluation unchanged
2022-04-19 08:18:29 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.s.r.aws.ConfigClusterResolver getClusterEndpoints (43) - Resolving eureka endpoints via configuration
2022-04-19 08:23:13 [Thread-22] INFO  o.s.c.n.e.s.EurekaServiceRegistry deregister (62) - Unregistering application CUSTOMER-BILL-SERVICE with eureka with status DOWN
2022-04-19 08:23:13 [Thread-22] INFO  c.netflix.discovery.DiscoveryClient notify (1352) - Saw local status change event StatusChangeEvent [timestamp=1650336793133, current=DOWN, previous=UP]
2022-04-19 08:23:13 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient register (873) - DiscoveryClient_CUSTOMER-BILL-SERVICE/LP-5CD151G8G4.HCLT.CORP.HCL.IN:customer-bill-service:9090: registering service...
2022-04-19 08:23:13 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient register (882) - DiscoveryClient_CUSTOMER-BILL-SERVICE/LP-5CD151G8G4.HCLT.CORP.HCL.IN:customer-bill-service:9090 - registration status: 204
2022-04-19 08:23:14 [Thread-22] INFO  c.netflix.discovery.DiscoveryClient shutdown (935) - Shutting down DiscoveryClient ...
2022-04-19 08:23:17 [Thread-22] INFO  c.netflix.discovery.DiscoveryClient unregister (971) - Unregistering ...
2022-04-19 08:23:17 [Thread-22] INFO  c.netflix.discovery.DiscoveryClient unregister (973) - DiscoveryClient_CUSTOMER-BILL-SERVICE/LP-5CD151G8G4.HCLT.CORP.HCL.IN:customer-bill-service:9090 - deregister  status: 200
2022-04-19 08:23:17 [Thread-22] INFO  c.netflix.discovery.DiscoveryClient shutdown (960) - Completed shut down of DiscoveryClient
2022-04-19 08:23:19 [restartedMain] INFO  c.b.s.CustomerbillservicessApplication logStarting (55) - Starting CustomerbillservicessApplication using Java 1.8.0_181 on LP-5CD151G8G4 with PID 18624 (C:\Users\anant.mishra\Documents\workspace-sts-3.9.9.RELEASE\customerbillservicess\target\classes started by anant.mishra in C:\Users\anant.mishra\Documents\workspace-sts-3.9.9.RELEASE\customerbillservicess)
2022-04-19 08:23:19 [restartedMain] DEBUG c.b.s.CustomerbillservicessApplication logStarting (56) - Running with Spring Boot v2.6.6, Spring v5.3.18
2022-04-19 08:23:19 [restartedMain] INFO  c.b.s.CustomerbillservicessApplication logStartupProfileInfo (640) - No active profile set, falling back to 1 default profile: "default"
2022-04-19 08:23:20 [restartedMain] INFO  o.s.cloud.context.scope.GenericScope setSerializationId (283) - BeanFactory id=fba56cf5-1c6e-37b8-9239-774f378ad0d6
2022-04-19 08:23:20 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker postProcessAfterInitialization (376) - Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-04-19 08:23:20 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker postProcessAfterInitialization (376) - Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-04-19 08:23:20 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker postProcessAfterInitialization (376) - Bean 'reactorDeferringLoadBalancerExchangeFilterFunction' of type [org.springframework.cloud.client.loadbalancer.reactive.DeferringLoadBalancerExchangeFilterFunction] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-04-19 08:23:24 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer initialize (108) - Tomcat initialized with port(s): 9090 (http)
2022-04-19 08:23:24 [restartedMain] INFO  o.a.catalina.core.StandardService log (173) - Starting service [Tomcat]
2022-04-19 08:23:24 [restartedMain] INFO  o.a.catalina.core.StandardEngine log (173) - Starting Servlet engine: [Apache Tomcat/9.0.60]
2022-04-19 08:23:26 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] log (173) - Initializing Spring embedded WebApplicationContext
2022-04-19 08:23:26 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext prepareWebApplicationContext (290) - Root WebApplicationContext: initialization completed in 6762 ms
2022-04-19 08:23:26 [restartedMain] WARN  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext refresh (591) - Exception encountered during context initialization - cancelling refresh attempt: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'customerBillController' defined in file [C:\Users\anant.mishra\Documents\workspace-sts-3.9.9.RELEASE\customerbillservicess\target\classes\customer\bill\services\controller\CustomerBillController.class]: Instantiation of bean failed; nested exception is org.springframework.beans.BeanInstantiationException: Failed to instantiate [customer.bill.services.controller.CustomerBillController]: Constructor threw exception; nested exception is java.lang.Error: Unresolved compilation problems: 
	Syntax error, insert "Type VariableDeclaratorId" to complete FormalParameterList
